Time,SourceSatellite,TargetSatellite,Distance
2020-08-01 16:05:00,Sat39_14,Sat40_14,786.6786863575638
2020-08-01 16:10:00,Sat39_14,Sat40_14,817.1677929554966
2020-08-01 16:15:00,Sat39_14,Sat40_14,819.5302662484789
2020-08-01 16:20:00,Sat39_14,Sat40_14,793.0041099138601
2020-08-01 16:25:00,Sat39_14,Sat40_14,746.4869556298853
2020-08-01 16:30:00,Sat39_14,Sat40_14,697.5518617405675
2020-08-01 16:00:00,Sat39_14,Sat39_15,1971.963783786918
2020-08-01 16:05:00,Sat39_14,Sat39_15,1971.9637837869175
2020-08-01 16:10:00,Sat39_14,Sat39_15,1971.9637837869177
2020-08-01 16:15:00,Sat39_14,Sat39_15,1971.963783786918
2020-08-01 16:20:00,Sat39_14,Sat39_15,1971.9637837869175
2020-08-01 16:25:00,Sat39_14,Sat39_15,1971.9637837869159
2020-08-01 16:30:00,Sat39_14,Sat39_15,1971.9163777955796
2020-08-01 16:00:00,Sat39_15,Sat40_15,781.0637451706094
2020-08-01 16:05:00,Sat39_15,Sat40_15,814.6577343192052
2020-08-01 16:10:00,Sat39_15,Sat40_15,820.9419487061642
2020-08-01 16:15:00,Sat39_15,Sat40_15,797.8841355450238
2020-08-01 16:20:00,Sat39_15,Sat40_15,753.1418118397181
2020-08-01 16:25:00,Sat39_15,Sat40_15,703.3084524293023
2020-08-01 16:30:00,Sat39_15,Sat40_15,670.1255548957699
2020-08-01 16:00:00,Sat39_15,Sat39_16,1971.9637837869188
2020-08-01 16:05:00,Sat39_15,Sat39_16,1971.9637837869186
2020-08-01 16:10:00,Sat39_15,Sat39_16,1971.9637837869207
2020-08-01 16:15:00,Sat39_15,Sat39_16,1971.963783786921
2020-08-01 16:20:00,Sat39_15,Sat39_16,1971.963783786922
2020-08-01 16:25:00,Sat39_15,Sat39_16,1971.9637837869227
2020-08-01 16:30:00,Sat39_15,Sat39_16,1971.9163777954052
2020-08-01 16:00:00,Sat39_16,Sat40_16,811.6690920516645
2020-08-01 16:05:00,Sat39_16,Sat40_16,821.8407477472268
2020-08-01 16:10:00,Sat39_16,Sat40_16,802.3817516642376
2020-08-01 16:15:00,Sat39_16,Sat40_16,759.7016280210755
2020-08-01 16:20:00,Sat39_16,Sat40_16,709.339129456544
2020-08-01 16:25:00,Sat39_16,Sat40_16,672.7985941137739
2020-08-01 16:30:00,Sat39_16,Sat40_16,668.3077178826345
2020-08-01 16:00:00,Sat39_16,Sat39_17,1971.9637837869193
2020-08-01 16:05:00,Sat39_16,Sat39_17,1971.9637837869193
2020-08-01 16:10:00,Sat39_16,Sat39_17,1971.9637837869213
2020-08-01 16:15:00,Sat39_16,Sat39_17,1971.9637837869172
2020-08-01 16:20:00,Sat39_16,Sat39_17,1971.9637837869209
2020-08-01 16:25:00,Sat39_16,Sat39_17,1971.9637837869225
2020-08-01 16:30:00,Sat39_16,Sat39_17,1971.9163777955014
2020-08-01 16:00:00,Sat39_17,Sat40_17,822.2208656079251
2020-08-01 16:05:00,Sat39_17,Sat40_17,806.4714920233389
2020-08-01 16:10:00,Sat39_17,Sat40_17,766.1206589894408
2020-08-01 16:15:00,Sat39_17,Sat40_17,715.6079807072389
2020-08-01 16:20:00,Sat39_17,Sat40_17,676.0258276827414
2020-08-01 16:25:00,Sat39_17,Sat40_17,666.7969683758567
2020-08-01 16:30:00,Sat39_17,Sat40_17,692.857756458119
2020-08-01 16:00:00,Sat39_17,Sat39_18,1971.9637837869238
2020-08-01 16:05:00,Sat39_17,Sat39_18,1971.9637837869218
2020-08-01 16:10:00,Sat39_17,Sat39_18,1971.963783786923
2020-08-01 16:15:00,Sat39_17,Sat39_18,1971.9637837869236
2020-08-01 16:20:00,Sat39_17,Sat39_18,1971.963783786925
2020-08-01 16:25:00,Sat39_17,Sat39_18,1971.96378378692
2020-08-01 16:30:00,Sat39_17,Sat39_18,1971.9163777958515
2020-08-01 16:00:00,Sat39_18,Sat40_18,810.1285117561947
2020-08-01 16:05:00,Sat39_18,Sat40_18,772.3567331465931
2020-08-01 16:10:00,Sat39_18,Sat40_18,722.0643209489992
2020-08-01 16:15:00,Sat39_18,Sat40_18,679.792375144984
2020-08-01 16:20:00,Sat39_18,Sat40_18,665.9003643503739
2020-08-01 16:25:00,Sat39_18,Sat40_18,687.8052953299559
2020-08-01 16:30:00,Sat39_18,Sat40_18,733.9677915323388
2020-08-01 16:00:00,Sat39_18,Sat39_19,1971.9637837869248
2020-08-01 16:05:00,Sat39_18,Sat39_19,1971.9637837869193
2020-08-01 16:10:00,Sat39_18,Sat39_19,1971.963783786923
2020-08-01 16:15:00,Sat39_18,Sat39_19,1971.9637837869202
2020-08-01 16:20:00,Sat39_18,Sat39_19,1971.963783786921
2020-08-01 16:25:00,Sat39_18,Sat39_19,1971.9637837869163
2020-08-01 16:30:00,Sat39_18,Sat39_19,1971.9163777963395
2020-08-01 16:00:00,Sat39_19,Sat40_19,778.3680587510959
2020-08-01 16:05:00,Sat39_19,Sat40_19,728.6553979710254
2020-08-01 16:10:00,Sat39_19,Sat40_19,684.0608470656873
2020-08-01 16:15:00,Sat39_19,Sat40_19,665.6439805603721
2020-08-01 16:20:00,Sat39_19,Sat40_19,683.1640039122065
2020-08-01 16:25:00,Sat39_19,Sat40_19,727.3212129866505
2020-08-01 16:30:00,Sat39_19,Sat40_19,777.1632095890743
2020-08-01 16:00:00,Sat39_19,Sat39_20,1971.9637837869168
2020-08-01 16:05:00,Sat39_19,Sat39_20,1971.9637837869134
2020-08-01 16:10:00,Sat39_19,Sat39_20,1971.9637837869147
2020-08-01 16:15:00,Sat39_19,Sat39_20,1971.9637837869175
2020-08-01 16:20:00,Sat39_19,Sat39_20,1971.963783786921
2020-08-01 16:25:00,Sat39_19,Sat39_20,1971.9637837869204
2020-08-01 16:30:00,Sat39_19,Sat39_20,1971.9163777968201
2020-08-01 16:00:00,Sat39_20,Sat40_20,735.3304936250709
2020-08-01 16:05:00,Sat39_20,Sat40_20,688.7915732552244
2020-08-01 16:10:00,Sat39_20,Sat40_20,666.0296830860885
2020-08-01 16:15:00,Sat39_20,Sat40_20,678.993244528319
2020-08-01 16:20:00,Sat39_20,Sat40_20,720.7529192148464
2020-08-01 16:25:00,Sat39_20,Sat40_20,771.1190023524744
2020-08-01 16:30:00,Sat39_20,Sat40_20,809.4131591658905
2020-08-01 16:00:00,Sat39_20,Sat39_21,1971.963783786923
2020-08-01 16:05:00,Sat39_20,Sat39_21,1971.963783786921
2020-08-01 16:10:00,Sat39_20,Sat39_21,1971.9637837869216
2020-08-01 16:15:00,Sat39_20,Sat39_21,1971.9637837869213
2020-08-01 16:20:00,Sat39_20,Sat39_21,1971.9637837869243
2020-08-01 16:25:00,Sat39_20,Sat39_21,1971.9637837869177
2020-08-01 16:30:00,Sat39_20,Sat39_21,1971.9163777971194
2020-08-01 16:00:00,Sat39_21,Sat40_21,693.9407966936321
2020-08-01 16:05:00,Sat39_21,Sat40_21,667.0534291795323
2020-08-01 16:10:00,Sat39_21,Sat40_21,675.3326210214353
2020-08-01 16:15:00,Sat39_21,Sat40_21,714.3302808125568
2020-08-01 16:20:00,Sat39_21,Sat40_21,764.8428707049442
2020-08-01 16:25:00,Sat39_21,Sat40_21,805.6827047447792
2020-08-01 16:30:00,Sat39_21,Sat40_21,822.17063964765
2020-08-01 16:00:00,Sat39_21,Sat39_22,1971.9637837869232
2020-08-01 16:05:00,Sat39_21,Sat39_22,1971.9637837869207
2020-08-01 16:10:00,Sat39_21,Sat39_22,1971.9637837869202
2020-08-01 16:15:00,Sat39_21,Sat39_22,1971.9637837869227
2020-08-01 16:20:00,Sat39_21,Sat39_22,1971.963783786923
2020-08-01 16:25:00,Sat39_21,Sat39_22,1971.9637837869243
2020-08-01 16:30:00,Sat39_21,Sat39_22,1971.9163777971744
2020-08-01 16:00:00,Sat39_22,Sat40_22,668.7058519174351
2020-08-01 16:05:00,Sat39_22,Sat40_22,672.2175446405863
2020-08-01 16:10:00,Sat39_22,Sat40_22,708.1050505437066
2020-08-01 16:15:00,Sat39_22,Sat40_22,758.392204761296
2020-08-01 16:20:00,Sat39_22,Sat40_22,801.5094363754026
2020-08-01 16:25:00,Sat39_22,Sat40_22,821.7012756557157
2020-08-01 16:30:00,Sat39_22,Sat40_22,812.2922547068546
2020-08-01 16:00:00,Sat39_22,Sat39_1,1971.9637837869234
2020-08-01 16:05:00,Sat39_22,Sat39_1,1971.963783786922
2020-08-01 16:10:00,Sat39_22,Sat39_1,1971.963783786922
2020-08-01 16:15:00,Sat39_22,Sat39_1,1971.9637837869238
2020-08-01 16:20:00,Sat39_22,Sat39_1,1971.9637837869227
2020-08-01 16:25:00,Sat39_22,Sat39_1,1971.9637837869243
2020-08-01 16:30:00,Sat39_22,Sat39_1,1971.9163777969388
2020-08-01 16:00:00,Sat40_1,Sat41_1,672.2688913562871
2020-08-01 16:05:00,Sat40_1,Sat41_1,708.2156681382504
2020-08-01 16:10:00,Sat40_1,Sat41_1,758.5102689682755
2020-08-01 16:15:00,Sat40_1,Sat41_1,801.5886391289781
2020-08-01 16:20:00,Sat40_1,Sat41_1,821.7146606213465
2020-08-01 16:25:00,Sat40_1,Sat41_1,812.2509696324103
2020-08-01 16:30:00,Sat40_1,Sat41_1,776.2515526184926
2020-08-01 16:00:00,Sat40_1,Sat40_2,1971.9637837869207
2020-08-01 16:05:00,Sat40_1,Sat40_2,1971.96378378692
2020-08-01 16:10:00,Sat40_1,Sat40_2,1971.9637837869227
2020-08-01 16:15:00,Sat40_1,Sat40_2,1971.9637837869222
2020-08-01 16:20:00,Sat40_1,Sat40_2,1971.9637837869232
2020-08-01 16:25:00,Sat40_1,Sat40_2,1971.9637837869177
2020-08-01 16:30:00,Sat40_1,Sat40_2,1971.9163773559144
2020-08-01 16:00:00,Sat40_2,Sat41_2,702.2348079505279
2020-08-01 16:05:00,Sat40_2,Sat41_2,751.9296903842451
2020-08-01 16:10:00,Sat40_2,Sat41_2,797.0186239855461
2020-08-01 16:15:00,Sat40_2,Sat41_2,820.7220828940121
2020-08-01 16:20:00,Sat40_2,Sat41_2,815.1530147592429
2020-08-01 16:25:00,Sat40_2,Sat41_2,782.1134340388157
2020-08-01 16:30:00,Sat40_2,Sat41_2,732.9442477050143
2020-08-01 16:00:00,Sat40_2,Sat40_3,1971.9637837869197
2020-08-01 16:05:00,Sat40_2,Sat40_3,1971.9637837869197
2020-08-01 16:10:00,Sat40_2,Sat40_3,1971.9637837869193
2020-08-01 16:15:00,Sat40_2,Sat40_3,1971.9637837869193
2020-08-01 16:20:00,Sat40_2,Sat40_3,1971.963783786916
2020-08-01 16:25:00,Sat40_2,Sat40_3,1971.9637837869152
2020-08-01 16:30:00,Sat40_2,Sat40_3,1971.9163773554164
2020-08-01 16:00:00,Sat40_3,Sat41_3,745.2625434170092
2020-08-01 16:05:00,Sat40_3,Sat41_3,792.0718318097271
2020-08-01 16:10:00,Sat40_3,Sat41_3,819.2169721050855
2020-08-01 16:15:00,Sat40_3,Sat41_3,817.5738491518541
2020-08-01 16:20:00,Sat40_3,Sat41_3,787.6732799073927
2020-08-01 16:25:00,Sat40_3,Sat41_3,739.6623316081091
2020-08-01 16:30:00,Sat40_3,Sat41_3,692.0562606262715
2020-08-01 16:00:00,Sat40_3,Sat40_4,1971.9637837869216
2020-08-01 16:05:00,Sat40_3,Sat40_4,1971.963783786922
2020-08-01 16:10:00,Sat40_3,Sat40_4,1971.9637837869218
2020-08-01 16:15:00,Sat40_3,Sat40_4,1971.9637837869218
2020-08-01 16:20:00,Sat40_3,Sat40_4,1971.9637837869222
2020-08-01 16:25:00,Sat40_3,Sat40_4,1971.9637837869204
2020-08-01 16:30:00,Sat40_3,Sat40_4,1971.9163773550422
2020-08-01 16:00:00,Sat40_4,Sat41_4,786.7774485030535
2020-08-01 16:05:00,Sat40_4,Sat41_4,817.2086585310416
2020-08-01 16:10:00,Sat40_4,Sat41_4,819.5000304352328
2020-08-01 16:15:00,Sat40_4,Sat41_4,792.9124378838623
2020-08-01 16:20:00,Sat40_4,Sat41_4,746.3659147596688
2020-08-01 16:25:00,Sat40_4,Sat41_4,697.4667332117813
2020-08-01 16:30:00,Sat40_4,Sat41_4,668.0337511391499
2020-08-01 16:00:00,Sat40_4,Sat40_5,1971.9637837869166
2020-08-01 16:05:00,Sat40_4,Sat40_5,1971.963783786917
2020-08-01 16:10:00,Sat40_4,Sat40_5,1971.9637837869175
2020-08-01 16:15:00,Sat40_4,Sat40_5,1971.963783786917
2020-08-01 16:20:00,Sat40_4,Sat40_5,1971.9637837869195
2020-08-01 16:25:00,Sat40_4,Sat40_5,1971.9637837869177
2020-08-01 16:30:00,Sat40_4,Sat40_5,1971.9163773548958
2020-08-01 16:00:00,Sat40_5,Sat41_5,814.7072431963029
2020-08-01 16:05:00,Sat40_5,Sat41_5,820.9212407982233
2020-08-01 16:10:00,Sat40_5,Sat41_5,797.7988235588316
2020-08-01 16:15:00,Sat40_5,Sat41_5,753.0222605833355
2020-08-01 16:20:00,Sat40_5,Sat41_5,703.2020258512139
2020-08-01 16:25:00,Sat40_5,Sat41_5,670.0988559959599
2020-08-01 16:30:00,Sat40_5,Sat41_5,670.4940614381993
2020-08-01 16:00:00,Sat40_5,Sat40_6,1971.963783786922
2020-08-01 16:05:00,Sat40_5,Sat40_6,1971.9637837869207
2020-08-01 16:10:00,Sat40_5,Sat40_6,1971.9637837869234
2020-08-01 16:15:00,Sat40_5,Sat40_6,1971.9637837869225
2020-08-01 16:20:00,Sat40_5,Sat40_6,1971.9637837869268
2020-08-01 16:25:00,Sat40_5,Sat40_6,1971.9637837869232
2020-08-01 16:30:00,Sat40_5,Sat40_6,1971.9163773550465
2020-08-01 16:00:00,Sat40_6,Sat41_6,821.828781530074
2020-08-01 16:05:00,Sat40_6,Sat41_6,802.3041964696794
2020-08-01 16:10:00,Sat40_6,Sat41_6,759.5838016801338
2020-08-01 16:15:00,Sat40_6,Sat41_6,709.2274754875459
2020-08-01 16:20:00,Sat40_6,Sat41_6,672.7451031301619
2020-08-01 16:25:00,Sat40_6,Sat41_6,668.3572603063716
2020-08-01 16:30:00,Sat40_6,Sat41_6,698.4095436140078
2020-08-01 16:00:00,Sat40_6,Sat40_7,1971.9637837869234
2020-08-01 16:05:00,Sat40_6,Sat40_7,1971.9637837869225
2020-08-01 16:10:00,Sat40_6,Sat40_7,1971.9637837869218
2020-08-01 16:15:00,Sat40_6,Sat40_7,1971.9637837869248
2020-08-01 16:20:00,Sat40_6,Sat40_7,1971.963783786926
2020-08-01 16:25:00,Sat40_6,Sat40_7,1971.9637837869238
2020-08-01 16:30:00,Sat40_6,Sat40_7,1971.9163773554264
2020-08-01 16:00:00,Sat40_7,Sat41_7,806.4009400139736
2020-08-01 16:05:00,Sat40_7,Sat41_7,766.0062050172812
2020-08-01 16:10:00,Sat40_7,Sat41_7,715.4929400432924
2020-08-01 16:15:00,Sat40_7,Sat41_7,675.9627827134675
2020-08-01 16:20:00,Sat40_7,Sat41_7,666.8186770619992
2020-08-01 16:25:00,Sat40_7,Sat41_7,692.9693460599133
2020-08-01 16:30:00,Sat40_7,Sat41_7,740.7950874076773
2020-08-01 16:00:00,Sat40_7,Sat40_8,1971.963783786923
2020-08-01 16:05:00,Sat40_7,Sat40_8,1971.9637837869222
2020-08-01 16:10:00,Sat40_7,Sat40_8,1971.9637837869236
2020-08-01 16:15:00,Sat40_7,Sat40_8,1971.963783786925
2020-08-01 16:20:00,Sat40_7,Sat40_8,1971.963783786925
2020-08-01 16:25:00,Sat40_7,Sat40_8,1971.9637837869222
2020-08-01 16:30:00,Sat40_7,Sat40_8,1971.916377355924
2020-08-01 16:00:00,Sat40_8,Sat41_8,772.2454925242365
2020-08-01 16:05:00,Sat40_8,Sat41_8,721.9458459442443
2020-08-01 16:10:00,Sat40_8,Sat41_8,679.7193440286657
2020-08-01 16:15:00,Sat40_8,Sat41_8,665.9111737992923
2020-08-01 16:20:00,Sat40_8,Sat41_8,687.8933744673762
2020-08-01 16:25:00,Sat40_8,Sat41_8,734.1048195494046
2020-08-01 16:30:00,Sat40_8,Sat41_8,783.07036722341
2020-08-01 16:00:00,Sat40_8,Sat40_9,1971.963783786922
2020-08-01 16:05:00,Sat40_8,Sat40_9,1971.9637837869186
2020-08-01 16:10:00,Sat40_8,Sat40_9,1971.9637837869193
2020-08-01 16:15:00,Sat40_8,Sat40_9,1971.9637837869175
2020-08-01 16:20:00,Sat40_8,Sat40_9,1971.9637837869195
2020-08-01 16:25:00,Sat40_8,Sat40_9,1971.963783786916
2020-08-01 16:30:00,Sat40_8,Sat40_9,1971.9163773563748
2020-08-01 16:00:00,Sat40_9,Sat41_9,728.5350921287354
2020-08-01 16:05:00,Sat40_9,Sat41_9,683.9792381073302
2020-08-01 16:10:00,Sat40_9,Sat41_9,665.6429158294729
2020-08-01 16:15:00,Sat40_9,Sat41_9,683.2439544754565
2020-08-01 16:20:00,Sat40_9,Sat41_9,727.4411200131937
2020-08-01 16:25:00,Sat40_9,Sat41_9,777.2863504764235
2020-08-01 16:30:00,Sat40_9,Sat41_9,812.7656010125271
2020-08-01 16:00:00,Sat40_9,Sat40_10,1971.9637837869209
2020-08-01 16:05:00,Sat40_9,Sat40_10,1971.963783786918
2020-08-01 16:10:00,Sat40_9,Sat40_10,1971.963783786918
2020-08-01 16:15:00,Sat40_9,Sat40_10,1971.9637837869186
2020-08-01 16:20:00,Sat40_9,Sat40_10,1971.963783786923
2020-08-01 16:25:00,Sat40_9,Sat40_10,1971.9637837869195
2020-08-01 16:30:00,Sat40_9,Sat40_10,1971.9163773566518
2020-08-01 16:00:00,Sat40_10,Sat41_10,688.7022092174659
2020-08-01 16:05:00,Sat40_10,Sat41_10,666.0170074134073
2020-08-01 16:10:00,Sat40_10,Sat41_10,679.0643149195016
2020-08-01 16:15:00,Sat40_10,Sat41_10,720.8706657374805
2020-08-01 16:20:00,Sat40_10,Sat41_10,771.2307279843204
2020-08-01 16:25:00,Sat40_10,Sat41_10,809.4924937230747
2020-08-01 16:30:00,Sat40_10,Sat41_10,822.1301141840778
2020-08-01 16:00:00,Sat40_10,Sat40_11,1971.96378378692
2020-08-01 16:05:00,Sat40_10,Sat40_11,1971.9637837869193
2020-08-01 16:10:00,Sat40_10,Sat40_11,1971.963783786918
2020-08-01 16:15:00,Sat40_10,Sat40_11,1971.9637837869225
2020-08-01 16:20:00,Sat40_10,Sat40_11,1971.9637837869216
2020-08-01 16:25:00,Sat40_10,Sat40_11,1971.9637837869216
2020-08-01 16:30:00,Sat40_10,Sat40_11,1971.916377356652
2020-08-01 16:00:00,Sat40_11,Sat41_11,667.0296255069716
2020-08-01 16:05:00,Sat40_11,Sat41_11,675.3941298319883
2020-08-01 16:10:00,Sat40_11,Sat41_11,714.4449312696102
2020-08-01 16:15:00,Sat40_11,Sat41_11,764.9581498900717
2020-08-01 16:20:00,Sat40_11,Sat41_11,805.7543760454523
2020-08-01 16:25:00,Sat40_11,Sat41_11,822.1902577374433
2020-08-01 16:30:00,Sat40_11,Sat41_11,808.8685434348378
2020-08-01 16:00:00,Sat40_11,Sat40_12,1971.9637837869197
2020-08-01 16:05:00,Sat40_11,Sat40_12,1971.9637837869197
2020-08-01 16:10:00,Sat40_11,Sat40_12,1971.9637837869188
2020-08-01 16:15:00,Sat40_11,Sat40_12,1971.9637837869175
2020-08-01 16:20:00,Sat40_11,Sat40_12,1971.96378378692
2020-08-01 16:25:00,Sat40_11,Sat40_12,1971.9637837869147
2020-08-01 16:30:00,Sat40_11,Sat40_12,1971.916377356373
2020-08-01 16:00:00,Sat40_12,Sat41_12,672.2688913562888
2020-08-01 16:05:00,Sat40_12,Sat41_12,708.2156681382526
2020-08-01 16:10:00,Sat40_12,Sat41_12,758.5102689682743
2020-08-01 16:15:00,Sat40_12,Sat41_12,801.5886391289787
2020-08-01 16:20:00,Sat40_12,Sat41_12,821.7146606213452
2020-08-01 16:25:00,Sat40_12,Sat41_12,812.2509696324103
2020-08-01 16:30:00,Sat40_12,Sat41_12,776.2515526184953
2020-08-01 16:00:00,Sat40_12,Sat40_13,1971.9637837869266
2020-08-01 16:05:00,Sat40_12,Sat40_13,1971.9637837869266
2020-08-01 16:10:00,Sat40_12,Sat40_13,1971.9637837869248
2020-08-01 16:15:00,Sat40_12,Sat40_13,1971.9637837869275
2020-08-01 16:20:00,Sat40_12,Sat40_13,1971.9637837869288
2020-08-01 16:25:00,Sat40_12,Sat40_13,1971.963783786927
2020-08-01 16:30:00,Sat40_12,Sat40_13,1971.916377355929
2020-08-01 16:00:00,Sat40_13,Sat41_13,702.2348079505267
2020-08-01 16:05:00,Sat40_13,Sat41_13,751.9296903842436
2020-08-01 16:10:00,Sat40_13,Sat41_13,797.0186239855458
2020-08-01 16:15:00,Sat40_13,Sat41_13,820.7220828940102
2020-08-01 16:20:00,Sat40_13,Sat41_13,815.1530147592416
2020-08-01 16:25:00,Sat40_13,Sat41_13,782.1134340388109
2020-08-01 16:30:00,Sat40_13,Sat41_13,732.9442477050027
2020-08-01 16:00:00,Sat40_13,Sat40_14,1971.96378378692
2020-08-01 16:05:00,Sat40_13,Sat40_14,1971.9637837869186
2020-08-01 16:10:00,Sat40_13,Sat40_14,1971.963783786918
2020-08-01 16:15:00,Sat40_13,Sat40_14,1971.9637837869166
2020-08-01 16:20:00,Sat40_13,Sat40_14,1971.9637837869159
2020-08-01 16:25:00,Sat40_13,Sat40_14,1971.9637837869145
2020-08-01 16:30:00,Sat40_13,Sat40_14,1971.916377355411
2020-08-01 16:00:00,Sat40_14,Sat41_14,745.2625434170097
2020-08-01 16:05:00,Sat40_14,Sat41_14,792.0718318097263
2020-08-01 16:10:00,Sat40_14,Sat41_14,819.2169721050853
2020-08-01 16:15:00,Sat40_14,Sat41_14,817.5738491518524
2020-08-01 16:20:00,Sat40_14,Sat41_14,787.6732799073911
2020-08-01 16:25:00,Sat40_14,Sat41_14,739.6623316081035
2020-08-01 16:30:00,Sat40_14,Sat41_14,692.0562606262622
2020-08-01 16:00:00,Sat40_14,Sat40_15,1971.963783786925
2020-08-01 16:05:00,Sat40_14,Sat40_15,1971.9637837869243
2020-08-01 16:10:00,Sat40_14,Sat40_15,1971.9637837869261
2020-08-01 16:15:00,Sat40_14,Sat40_15,1971.9637837869295
2020-08-01 16:20:00,Sat40_14,Sat40_15,1971.9637837869323
2020-08-01 16:25:00,Sat40_14,Sat40_15,1971.9637837869277
2020-08-01 16:30:00,Sat40_14,Sat40_15,1971.916377355049
2020-08-01 16:00:00,Sat40_15,Sat41_15,786.7774485030546
2020-08-01 16:05:00,Sat40_15,Sat41_15,817.2086585310403
2020-08-01 16:10:00,Sat40_15,Sat41_15,819.5000304352313
2020-08-01 16:15:00,Sat40_15,Sat41_15,792.9124378838584
2020-08-01 16:20:00,Sat40_15,Sat41_15,746.3659147596629
2020-08-01 16:25:00,Sat40_15,Sat41_15,697.4667332117731
2020-08-01 16:30:00,Sat40_15,Sat41_15,668.0337511391418
2020-08-01 16:00:00,Sat40_15,Sat40_16,1971.9637837869134
2020-08-01 16:05:00,Sat40_15,Sat40_16,1971.9637837869127
2020-08-01 16:10:00,Sat40_15,Sat40_16,1971.963783786913
2020-08-01 16:15:00,Sat40_15,Sat40_16,1971.9637837869109
2020-08-01 16:20:00,Sat40_15,Sat40_16,1971.9637837869143
2020-08-01 16:25:00,Sat40_15,Sat40_16,1971.963783786909
2020-08-01 16:30:00,Sat40_15,Sat40_16,1971.9163773548876
2020-08-01 16:00:00,Sat40_16,Sat41_16,814.7072431963005
2020-08-01 16:05:00,Sat40_16,Sat41_16,820.9212407982217
2020-08-01 16:10:00,Sat40_16,Sat41_16,797.798823558828
2020-08-01 16:15:00,Sat40_16,Sat41_16,753.0222605833309
2020-08-01 16:20:00,Sat40_16,Sat41_16,703.2020258512084
2020-08-01 16:25:00,Sat40_16,Sat41_16,670.0988559959551
2020-08-01 16:30:00,Sat40_16,Sat41_16,670.4940614381964
2020-08-01 16:00:00,Sat40_16,Sat40_17,1971.9637837869209
2020-08-01 16:05:00,Sat40_16,Sat40_17,1971.96378378692
2020-08-01 16:10:00,Sat40_16,Sat40_17,1971.9637837869216
2020-08-01 16:15:00,Sat40_16,Sat40_17,1971.9637837869216
2020-08-01 16:20:00,Sat40_16,Sat40_17,1971.9637837869218
2020-08-01 16:25:00,Sat40_16,Sat40_17,1971.9637837869216
2020-08-01 16:30:00,Sat40_16,Sat40_17,1971.9163773550433
2020-08-01 16:00:00,Sat40_17,Sat41_17,821.828781530074
2020-08-01 16:05:00,Sat40_17,Sat41_17,802.3041964696798
2020-08-01 16:10:00,Sat40_17,Sat41_17,759.5838016801347
2020-08-01 16:15:00,Sat40_17,Sat41_17,709.2274754875434
2020-08-01 16:20:00,Sat40_17,Sat41_17,672.7451031301612
2020-08-01 16:25:00,Sat40_17,Sat41_17,668.3572603063662
2020-08-01 16:30:00,Sat40_17,Sat41_17,698.409543613999
2020-08-01 16:00:00,Sat40_17,Sat40_18,1971.9637837869225
2020-08-01 16:05:00,Sat40_17,Sat40_18,1971.9637837869227
2020-08-01 16:10:00,Sat40_17,Sat40_18,1971.9637837869207
2020-08-01 16:15:00,Sat40_17,Sat40_18,1971.9637837869207
2020-08-01 16:20:00,Sat40_17,Sat40_18,1971.9637837869227
2020-08-01 16:25:00,Sat40_17,Sat40_18,1971.9637837869216
2020-08-01 16:30:00,Sat40_17,Sat40_18,1971.9163773554203
2020-08-01 16:00:00,Sat40_18,Sat41_18,806.4009400139745
2020-08-01 16:05:00,Sat40_18,Sat41_18,766.0062050172824
2020-08-01 16:10:00,Sat40_18,Sat41_18,715.492940043293
2020-08-01 16:15:00,Sat40_18,Sat41_18,675.9627827134692
2020-08-01 16:20:00,Sat40_18,Sat41_18,666.8186770620028
2020-08-01 16:25:00,Sat40_18,Sat41_18,692.9693460599178
2020-08-01 16:30:00,Sat40_18,Sat41_18,740.7950874076816
2020-08-01 16:00:00,Sat40_18,Sat40_19,1971.963783786923
2020-08-01 16:05:00,Sat40_18,Sat40_19,1971.963783786922
2020-08-01 16:10:00,Sat40_18,Sat40_19,1971.9637837869236
2020-08-01 16:15:00,Sat40_18,Sat40_19,1971.963783786925
2020-08-01 16:20:00,Sat40_18,Sat40_19,1971.9637837869277
2020-08-01 16:25:00,Sat40_18,Sat40_19,1971.9637837869266
2020-08-01 16:30:00,Sat40_18,Sat40_19,1971.9163773559287
2020-08-01 16:00:00,Sat40_19,Sat41_19,772.2454925242388
2020-08-01 16:05:00,Sat40_19,Sat41_19,721.945845944246
2020-08-01 16:10:00,Sat40_19,Sat41_19,679.7193440286661
2020-08-01 16:15:00,Sat40_19,Sat41_19,665.9111737992923
2020-08-01 16:20:00,Sat40_19,Sat41_19,687.8933744673769
2020-08-01 16:25:00,Sat40_19,Sat41_19,734.1048195494055
2020-08-01 16:30:00,Sat40_19,Sat41_19,783.070367223411
2020-08-01 16:00:00,Sat40_19,Sat40_20,1971.9637837869175
2020-08-01 16:05:00,Sat40_19,Sat40_20,1971.9637837869145
2020-08-01 16:10:00,Sat40_19,Sat40_20,1971.9637837869143
2020-08-01 16:15:00,Sat40_19,Sat40_20,1971.963783786912
2020-08-01 16:20:00,Sat40_19,Sat40_20,1971.9637837869125
2020-08-01 16:25:00,Sat40_19,Sat40_20,1971.9637837869102
2020-08-01 16:30:00,Sat40_19,Sat40_20,1971.916377356366
2020-08-01 16:00:00,Sat40_20,Sat41_20,728.535092128737
2020-08-01 16:05:00,Sat40_20,Sat41_20,683.9792381073311
2020-08-01 16:10:00,Sat40_20,Sat41_20,665.6429158294736
2020-08-01 16:15:00,Sat40_20,Sat41_20,683.2439544754599
